;meshterms;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
840;bioartificial organs;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
841;international classification of diseases;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
842;robotic surgical procedures;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
843;clinical studies as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
844;skin transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
845;amputation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
846;magnetic resonance imaging;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
847;grounded theory;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
848;endpoint determination;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
849;nigeria;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
850;volunteers;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
851;mythology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
852;public sector;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
853;portugal;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
854;gene expression;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
855;frail elderly;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
856;case management;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
857;risk reduction behavior;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
858;immune tolerance;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
859;heart diseases;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
860;united states health resources and services administration;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
861;bereavement;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
862;marijuana smoking;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
863;pregnancy rate;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
864;pediatricians;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
865;patient discharge;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
866;information dissemination;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
867;grief;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
868;preimplantation diagnosis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
869;bahrain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
870;hospital administrators;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
871;whole genome sequencing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
872;parturition;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
873;morbidity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
874;infusion pumps;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
875;monte carlo method;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
876;race relations;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
877;ukraine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
878;rewarming;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
879;gastroenterologists;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
880;capacity building;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
881;portal vein;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
882;hepatic artery;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
883;maternal age;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
884;nurses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
885;telemedicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
886;health equity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
887;poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.00641025641025641;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
888;allied health personnel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
889;academic medical centers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
890;standard of care;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
891;apgar score;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
892;financial support;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
893;hemoglobins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
894;lung;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
895;replantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
896;dialysis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
897;veterans;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
898;nephrologists;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
899;psychosocial support systems;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
900;machine learning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
901;regional health planning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
902;blood substitutes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
903;upper extremity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
904;healthcare financing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
905;role;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
906;family health;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
907;patient outcome assessment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
908;psychological theory;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
909;genetic association studies;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
910;analysis of variance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
911;retraction of publication as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
912;forced expiratory volume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
913;preexisting condition coverage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
914;patient acuity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
915;viral load;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
916;buddhism;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
917;blood urea nitrogen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
918;bias;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
919;body temperature;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
920;endoscopy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
921;transportation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
922;adult stem cells;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
923;consumer product safety;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
924;retrospective moral judgment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
925;equivalence trials as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
926;exome;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004273504273504274;0.0;0.004273504273504274;0.0;0.0013514007094736664;0.0004273504273504274;0.004273504273504274
927;motion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
928;reference standards;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
929;patents as topic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
930;workflow;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
931;nutritional support;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
932;career mobility;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
933;personally identifiable information;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
934;narrative medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
935;dietary proteins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
936;students;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
937;drug industry;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
938;neoplasm staging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
939;economic competition;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
940;animal use alternatives;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
941;data analysis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
942;nutrition assessment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
943;malpractice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
944;hope;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
945;morocco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
946;tissue transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
947;civil rights;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
948;printing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
949;health literacy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
950;rodentia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
951;uterus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
952;prosthesis implantation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
953;medical staff;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
954;reproductive medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
955;anemia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
956;charities;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
957;animal rights;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
958;psychophysiology;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
959;marketing of health services;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
960;hermeneutics;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
961;emotional intelligence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004149377593360996;0.0;0.0;0.004149377593360996;0.0;0.0013121484067088712;0.0004149377593360996;0.004149377593360996
